引子	-1
飞机	5.4
缓缓	-1
落	4.48
在	5.02
流亭	-1
机场	5.24
的	5.1
跑道	-1
上	5.58
夜幕	-1
已然	-1
降临	-1
空姐	-1
广播	5.22
说	5.22
青岛	5.58
的	5.1
室外	-1
温度	5.54
接近	5.1
零下	-1
10	-1
摄氏度	-1
请	5.62
乘客	5.44
做好	-1
防寒	-1
准备	5.48
就	4.94
在	5.02
大家	5.56
纷纷	5.08
起身	5.16
从	5.16
行李箱	-1
中	4.98
拿出	-1
羽绒	-1
外套	-1
的	5.1
时候	5.0
我	5.58
还	5.16
在	5.02
四处张望	-1
希望	6.64
可以	5.58
看到	-1
认识	5.36
的	5.1
人	5.3
2011	-1
年	5.1
年底	5.14
30	-1
岁	5.44
的	5.1
我	5.58
决定	5.32
离开	4.0
北京	5.68
离开	4.0
这座	-1
闭	4.12
着眼	5.3
开车	5.0
都	4.84
可以	5.58
找到	5.44
精确	5.76
位置	5.18
的	5.1
城市	5.5
当时	5.0
的	5.1
我	5.58
看似	-1
意气风发	6.4
职业生涯	-1
发展	6.16
非常	5.76
顺利	6.78
心中	5.46
对	6.14
未来	6.28
的	5.1
憧憬	6.880000000000001
自然	5.92
也	5.2
只有	5.14
成功	7.48
和	5.46
掌声	-1
但	4.62
我	5.58
只	4.94
想	5.3
换	5.14
一个	5.1
方式	4.94
来	5.26
证明	5.04
自己	5.28
换	5.14
一座	4.88
城市	5.5
开启	-1
自己	5.28
30	-1
岁	5.44
之后	4.98
的	5.1
生活	5.58
2012	-1
年	5.1
年初	5.16
我	5.58
只身	-1
开车	5.0
带	5.1
着	4.88
一床	-1
被子	-1
和	5.46
几件	-1
衣服	5.54
就	4.94
来到	-1
了	5.08
上海	5.78
我	5.58
的	5.1
目标	5.64
只有	5.14
一个	5.1
通过	5.84
创业	5.92
获取	5.7
在	5.02
新	5.94
环境	5.12
中	4.98
立足	5.48
的	5.1
财富	6.54
2012	-1
年	5.1
年	5.1
中	4.98
南京	5.18
闷热	4.0
潮湿	-1
几杯酒	-1
下肚	-1
后	5.0
忧愁	4.0
迸发	-1
我	5.58
和	5.46
胡泳	-1
教授	5.64
在	5.02
南京	5.18
一段	5.06
保存	5.38
尚好	6.35
的	5.1
古城	5.92
墙上	-1
散步	-1
谈心	-1
我们	5.96
有	5.36
一年	-1
多	5.66
没有	4.42
见面	5.68
