◆	-1
绿	-1
钻	-1
时代	5.44
一路	4.94
高歌	6.24
上阵	-1
1	-1
最有	-1
商业	5.26
范儿	-1
的	5.1
工程师	5.64
不当	4.14
天文学家	-1
了	5.08
人有	-1
梦	5.78
才	5.48
有	5.36
行动	5.4
的	5.1
力量	5.84
乞丐	-1
的	5.1
梦	5.78
是	5.42
一天	4.92
讨上	-1
几千块	-1
钱	6.24
花花	-1
导演	5.1
的	5.1
梦	5.78
是	5.42
票房	-1
大卖	-1
顺便	5.2
拿个	-1
奥斯卡	-1
小金人	-1
作家	5.54
的	5.1
梦	5.78
是	5.42
问鼎	-1
诺贝尔文学奖	-1
如果	5.36
你	5.36
问	5.18
马化腾	-1
的	5.1
梦	5.78
是	5.42
什么	5.04
他	5.06
可能	5.2
会	5.22
说	5.22
我	5.58
曾经	4.9
想	5.3
当个	-1
天文学家	-1
马化腾	-1
生于	-1
广东	5.58
汕头	5.2
却长	-1
在	5.02
海南	5.5
而	5.18
正是	-1
海南	5.5
的	5.1
璀璨	-1
星空	-1
让	5.36
少年	5.7
小马哥	-1
在	5.02
仰望	-1
它	5.16
的	5.1
时候	5.0
被	4.5
天上	5.86
一闪	-1
一闪	-1
的	5.1
群星	-1
深深	-1
吸引	5.88
了	5.08
那	5.12
夺目	-1
的	5.1
星光	-1
勾起	-1
了	5.08
他	5.06
对	6.14
未知	4.74
世界	5.78
的	5.1
无限	5.58
遐想	-1
少年	5.7
谁	5.1
人	5.3
不	4.4
做梦	-1
因为	4.94
对	6.14
星空	-1
的	5.1
痴迷	-1
和	5.46
热爱	6.24
马化腾	-1
迫切	4.8
想要	-1
一台	-1
专业	6.0
的	5.1
天文	5.74
望远镜	5.3
由于	4.88
这	5.14
东西	5.06
太贵	-1
起初	5.36
家里	5.68
没有	4.42
答应	5.88
马化腾	-1
自己	5.28
也	5.2
知道	5.38
这个	5.02
要求	4.9
有点	5.1
过分	3.78
最后	4.8
只得	4.82
在	5.02
日记	5.32
里	5.18
写下	-1
一句	5.0
话	5.02
发泄	3.78
父母	6.52
的	5.1
做法	5.22
很	5.14
可能	5.2
会	5.22
扼杀	3.08
一位	-1
天文学家	-1
后来	4.9
马化腾	-1
的	5.1
母亲	6.96
无意	4.78
中	4.98
看到	-1
了	5.08
儿子	5.86
的	5.1
日记	5.32
便	4.82
拿出	-1
积蓄	5.78
给	5.34
他	5.06
买	5.34
了	5.08
一台	-1
望远镜	5.3
得到	5.66
望远镜	5.3
的	5.1
马化腾	-1
如获至宝	-1
从此	4.84
如痴如醉	-1
地	5.16
观察	5.56
着	4.88
天象	-1
有	5.36
一次	5.12
为了	5.14
观看	5.3
流星雨	-1
又	4.98
累	3.78
又	4.98
困	3.78
的	5.1
他	5.06
居然	5.0
在	5.02
天	5.32
台上	-1
倒地	-1
睡着	-1
了	5.08
若干年	-1
以后	4.92
有人	5.14
问	5.18
马化腾	-1
你	5.36
最	5.14
自豪	7.16
的	5.1
