前言	-1
无论	5.16
柳传志	-1
是	5.42
退出	3.98
半	4.88
退出	3.98
或者	4.76
复出	-1
又	4.98
或者	4.76
在	5.02
幕后	-1
指点江山	-1
无疑	4.96
联想	5.76
已经	5.18
进入	5.46
了	5.08
杨元庆	-1
时代	5.44
对于	4.94
杨元庆	-1
早期	5.12
对	6.14
联想	5.76
的	5.1
贡献	6.28
人们	5.28
赋予	5.74
其	5.24
联想	5.76
发动机	4.96
的	5.1
称号	4.9
当其任	-1
ceo	5.1
时	5.04
人们	5.28
以	4.92
联想	5.76
少帅	-1
一词	-1
表达	5.34
了	5.08
对	6.14
他	5.06
的	5.1
充分	5.86
尊敬	6.82
与	4.86
佩服	-1
然而	4.68
杨元庆	-1
之	5.26
于	5.14
联想	5.76
其	5.24
角色	5.34
问题	4.46
一直	5.48
没有	4.42
定论	5.06
他	5.06
到底	4.96
是	5.42
创业者	-1
还是	5.22
职业	5.34
经理人	-1
或者	4.76
是	5.42
企业家	-1
职业	5.34
经理人	-1
这个	5.02
名词	5.18
在	5.02
当下	5.08
比较	5.22
火热	-1
一方面	-1
是	5.42
由于	4.88
这些	5.18
人	5.3
在	5.02
中国	6.06
企业界	-1
的	5.1
出类拔萃	-1
另一方面	-1
是	5.42
由于	4.88
其	5.24
对于	4.94
中国	6.06
企业	5.24
的	5.1
经营	5.32
和	5.46
管理	5.3
方式	4.94
是	5.42
一个	5.1
全新	-1
挑战	5.38
职业	5.34
经理人	-1
始于	-1
西方	5.26
是	5.42
市场经济	-1
社会化	-1
大	5.7
生产	5.16
和	5.46
企业	5.24
制度	4.96
变革	5.24
的	5.1
产物	5.14
西方	5.26
已经	5.18
建立	5.54
起来	5.5
了	5.08
比较	5.22
成熟	6.22
的	5.1
职业	5.34
经理人	-1
制度	4.96
但	4.62
其	5.24
嫁接	-1
于	5.14
中国	6.06
这一	-1
特殊	5.32
的	5.1
文化	5.92
土壤	5.12
却	4.68
似乎	5.08
有些	5.2
不太	3.98
适应	5.54
中国	6.06
的	5.1
职业	5.34
经理人	-1
公认	5.18
出现	5.16
在	5.02
1999	-1
年	5.1
当时	5.0
华帝	-1
集体	5.38
7	-1
位	5.06
创业者	-1
集体	5.38
退位	-1
姚	-1
吉庆	-1
成为	5.42
了	5.08
接棒	-1
者	5.0
他	5.06
是	5.42
比较	5.22
早	5.42
的	5.1
职业	5.34
经理人	-1
虽然	4.66
职业	5.34
经理人	-1
大多	5.7
系出名门	-1
也	5.2
曾经	4.9
在	5.02
上任	-1
时	5.04
雄心勃勃	-1
但	4.62
许多	5.36
却	4.68
以	4.92
黯然	-1
离场	-1
结局	5.06
吴士宏	-1
曾经	4.9
在	5.02
ibm	5.58
工作	5.18
达	5.42
13	-1
年	5.1
之久	-1
之后	4.98
于	5.14
1998	-1
年任	-1
微软中国公司	-1
的	5.1
总经理	-1
被誉为	-1
打工	4.56
女皇	-1
但	4.62
一年	-1
以后	4.92
她	5.2
选择	5.22
了	5.08
离开	4.0
进入	5.46
tcl	-1
然而	4.68
其后	-1
也	5.2
不过	4.72
三年	-1
的	5.1
时间	5.32
职业	5.34
经理人	-1
到底	4.96
与	4.86
企业家	-1
之间	-1
是	5.42
怎样	4.92
的	5.1
关系	5.0
职业	5.34
经理人	-1
对于	4.94
企业	5.24
是	5.42
一种	-1
什么样	-1
的	5.1
感情	5.94
诸多	5.2
的	5.1
职业	5.34
经理人	-1
高频率	-1
地	5.16
出走	-1
与	4.86
离开	4.0
到底	4.96
意味着	-1
什么	5.04
无论	5.16
答案	5.5
是	5.42
什么	5.04
创业者	-1
手中	4.98
永远	6.46
占有	4.6
着	4.88
资本	5.0
而	5.18
职业	5.34
经理人	-1
不过	4.72
是	5.42
受	4.82
委托	5.08
管理	5.3
资本	5.0
这	5.14
是	5.42
最	5.14
基本	5.08
的	5.1
关系	5.0
有人	5.14
认为	5.1
杨元庆	-1
是	5.42
比较	5.22
成功	7.48
的	5.1
经理人	-1
