第一章	-1
谁	5.1
是	5.42
任正非	-1
俗话说	-1
穷人	3.26
孩子	5.94
早当家	-1
年少	-1
得志	-1
大	5.7
不幸	2.86
自小	-1
经历	5.3
了	5.08
清贫	-1
忍受	3.64
过	5.04
饥饿	3.16
的	5.1
任正非	-1
随着	-1
年龄	5.12
的	5.1
增大	-1
开始	5.26
表现	5.22
出	4.98
自立自强	6.38
积极	6.38
上	5.58
进	5.8
的	5.1
品格	5.66
更	5.34
在	5.02
父母	6.52
的	5.1
伟大	6.8
和	5.46
平凡	5.38
之间	-1
认识	5.36
到	5.3
了	5.08
不	4.4
自私	3.38
的	5.1
内涵	5.62
这	5.14
的	5.1
确	5.36
难能可贵	6.6
1	-1
不凡	6.33
的	5.1
父辈	-1
浙商	-1
在	5.02
中国	6.06
历史	5.34
上	5.58
一直	5.48
有着	5.04
举足轻重	5.96
的	5.1
地位	5.08
从	5.16
明代	5.44
首富	-1
沈万三	-1
开	5.36
始	5.08
浙商	-1
的	5.1
特点	5.32
便	4.82
随之	-1
显露	5.0
他们	5.12
低调	-1
且	5.08
和	5.46
气	4.22
在	5.02
生意	5.5
上	5.58
却	4.68
从不	-1
收敛	-1
丝	5.22
毫的	-1
精明	6.2
敢	5.64
想	5.3
敢	5.64
做	5.26
一击	-1
必中	-1
任正非	-1
带领	5.62
的	5.1
华为	-1
也	5.2
一样	5.28
不	4.4
缺乏	3.64
这	5.14
样	5.08
的	5.1
稳	6.32
准	5.56
狠	3.58
冥冥之中	-1
似乎	5.08
与	4.86
浙商	-1
后裔	-1
这个	5.02
身份	5.02
有着	5.04
一切	5.42
都	4.84
是	5.42
天意	-1
的	5.1
联系	5.4
出生	5.58
在	5.02
贵州	5.1
安顺	-1
地区	5.04
镇宁县	-1
的	5.1
任正非	-1
祖籍	-1
便	4.82
在	5.02
浙江	5.38
金华	-1
任正非	-1
的	5.1
祖父	5.64
名叫	-1
任三	-1
和	5.46
来自	-1
金华市	-1
浦江县	-1
黄宅	-1
镇	5.1
的	5.1
任店	-1
村	5.14
任	5.06
店村	-1
的	5.1
居民	5.26
依山傍水	-1
而居	-1
面前	5.2
是	5.42
流水	-1
潺潺	-1
的	5.1
浦	-1
阳江	-1
身后	5.14
是	5.42
钟灵毓秀	-1
的	5.1
官	4.94
岩山	-1
有山	-1
则	4.8
有	5.36
灵	5.8
有灵	-1
则	4.8
有	5.36
庙	-1
在	5.02
官岩	-1
山上	5.5
就	4.94
有	5.36
一座	4.88
官	4.94
岩寺	-1
明	5.4
代	5.12
文学家	-1
宋濂	-1
曾经	4.9
到	5.3
过	5.04
此地	-1
写下	-1
一篇	-1
官岩	-1
教寺记	-1
其中	4.76
提	5.24
到	5.3
俯瞰	-1
县	5.14
北岩	-1
坑	-1
仙华	-1
诸峰	-1
如万	-1
马东	-1
行	5.44
或	4.96
驻	4.96
或	4.96
跃	5.84
而浦	-1
阳江	-1
之水	-1
蜿	-1
蜿蜒	-1
蜒	-1
又	4.98
如	5.06
白龙南	-1
飞一泻	-1
数十里	-1
绕岩	-1
腹	-1
而	5.18
去	4.86
周围	5.06
原野	-1
星罗棋	-1
布	4.98
诚	6.18
天地间	-1
胜绝	-1
之	5.26
地	5.16
也	5.2
这座	-1
始建	-1
于	5.14
唐朝	-1
的	5.1
古刹	-1
陪伴着	-1
当地人	-1
走过	-1
了	5.08
无数	5.44
风风雨雨	-1
见证	5.48
了	5.08
这个	5.02
桃源	-1
之地	-1
的	5.1
种种	4.88
变迁	4.96
在	5.02
任店	-1
村	5.14
任姓	-1
是	5.42
个	4.94
大姓	-1
任三	-1
和	5.46
是	5.42
任店	-1
村	5.14
的	5.1
能	5.48
人	5.3
他	5.06
有	5.36
一门	-1
在	5.02
黄	4.96
宅镇	-1
远近闻名	-1
的	5.1
手艺	6.22
制作	5.2
金华	-1
火腿	-1
他	5.06
做	5.26
出来	5.18
的	5.1
火腿	-1
色泽	-1
金黄	-1
纹	-1
理	5.26
明显	5.42
味道	5.58
更是	-1
无可挑剔	6.24
凭借	5.18
这门	-1
手艺	6.25
任三	-1
和	5.46
盖起	-1
了	5.08
一座	4.88
气派	6.255
的	5.1
四合院	-1
街坊邻里	-1
无不	4.82
羡慕	6.26
说起	-1
这个	5.02
四合院	-1
似乎	5.08
与	4.86
今日	5.3
的	5.1
豪宅	-1
不相上下	-1
雕	-1
窗花	-1
便	4.82
耗时	-1
三年	-1
光景	5.56
实在	5.8
惊人	5.32
与	4.86
这种	-1
外	4.76
在	5.02
的	5.1
奢侈	4.12
相	5.04
映衬	-1
的	5.1
即	4.96
是	5.42
任家	-1
的	5.1
优渥	-1
生活	5.58
那时	-1
的	5.1
任家	-1
虽非	-1
首屈一指	-1
的	5.1
大户	-1
也	5.2
着实	-1
衣食无忧	-1
任三	-1
和	5.46
积极	6.38
上	5.58
进	5.8
在	5.02
那个	5.2
年	5.1
月	5.28
娶妻生子	-1
便	4.82
不是	4.2
难事	3.58
等	4.72
儿子	5.86
降生	-1
时	5.04
心气	-1
高	6.1
又	4.98
有	5.36
不甘	3.58
于	5.14
人	5.3
后	5.0
特质	5.58
的	5.1
任	5.06
三	5.18
和	5.46
给	5.34
孩子	5.94
取	5.26
了	5.08
个	4.94
很	5.14
出众	6.05
的	5.1
名字	5.3
任木生	-1
字摩逊	-1
意	5.04
为	5.16
儿子	5.86
长大	-1
后	5.0
不	4.4
逊色	3.58
于	5.14
他人	5.18
任三	-1
和	5.46
哪里	4.92
能想	-1
到	5.3
不仅仅	-1
是	5.42
任摩逊	-1
没有	4.42
辜负	3.58
自己	5.28
的	5.1
期望	5.96
连任	-1
摩逊	-1
的	5.1
儿子	5.86
自己	5.28
的	5.1
孙	4.94
子	5.26
任正非	-1
也	5.2
一样	5.28
不负	-1
所望	-1
任摩逊	-1
自幼	-1
聪慧	6.025
好学	6.0125
善学	-1
再	4.96
加上	-1
家境	-1
殷实	-1
没	4.42
在	5.02
学业	5.72
上	5.58
受过	4.46
磕绊	-1
1931	-1
年	5.1
他	5.06
考上	-1
了	5.08
北	4.82
平民	5.1
大	5.7
经济学	-1
专业	6.0
随后	5.22
在	5.02
父母	6.52
族人	5.18
的	5.1
期许	6.449999999999999
中	4.98
去	4.86
学校	5.76
就读	5.44
这	5.14
一年	-1
局势	4.4
骤变	-1
日本	4.68
开始	5.26
入侵	3.2
东北	5.5
任摩逊	-1
和	5.46
满腔热血	-1
的	5.1
青年学	-1
生	5.32
积极	6.38
参加	5.38
了	5.08
各种	-1
救亡运动	-1
在	5.02
炮火连天	-1
的	5.1
动荡	3.48
时局	-1
之下	-1
任摩逊	-1
远	4.84
在	5.02
浙江	5.38
的	5.1
父母	6.52
相继	5.06
病逝	2.58
了	5.08
突然	4.5
间	5.08
他断	-1
了	5.08
经济	5.44
来源	5.44
无奈	3.5
之下	-1
只好	4.4
辍	-1
学	5.56
回家	-1
在	5.02
一所	-1
普通	5.1
职业	5.34
学校	5.76
任教	5.52
以	4.92
维持	5.24
生计	4.84
一次	5.12
机缘巧合	-1
任摩逊	-1
在	5.02
同乡	5.68
的	5.1
介绍	5.28
下来	4.78
到	5.3
了	5.08
位于	4.96
广州	5.68
的	5.1
国民党	4.72
412	-1
军工厂	-1
工作	5.18
任职	5.6
会计	5.4
在	5.02
抗战	4.7
期间	5.18
这家	-1
工厂	4.9
先后	4.98
迁址	-1
广西	5.22
云	5.74
南	5.08
贵州	5.1
颠沛流离	-1
的	5.1
生活	5.58
并	5.04
没有	4.42
让	5.36
任摩逊	-1
丧失	3.32
对	6.14
人生	5.66
和	5.46
国家	5.34
的	5.1
热爱	6.24
之情	-1
他	5.06
私下里	-1
宣传	5.36
抗日	5.3
组织	5.08
讨论会	-1
用	5.1
行动	5.4
抒发	6.21
着	4.88
自己	5.28
的	5.1
爱国	6.18
情怀	-1
任摩逊	-1
的	5.1
举动	5.34
很快	-1
引起	4.96
了	5.08
国民党	4.72
特务	3.92
的	5.1
注意	5.0
他们	5.12
计划	5.24
追踪	4.34
抓捕	-1
他	5.06
察觉	5.28
这一	-1
情况	5.02
的	5.1
任摩逊	-1
不得不	-1
另	4.82
做	5.26
打算	5.5
他	5.06
以	4.92
送	5.3
同乡	5.68
回老家	-1
为	5.16
由	4.86
离	4.18
开	5.36
了	5.08
工厂	4.9
可	5.3
不久	5.04
之后	4.98
他	5.06
不得不	-1
又	4.98
离开	4.0
家乡	6.06
因为	4.94
特务	3.92
们	5.06
一路	4.94
尾随	-1
纠缠	3.64
不休	3.64
他	5.06
佯装	3.64
得	5.44
了	5.08
恶疾	-1
委托	5.08
村里人	-1
用	5.1
被	4.5
龙	5.84
类似	5.0
于	5.14
轿子	-1
把	4.94
自己	5.28
抬到	-1
了	5.08
当地	5.26
的	5.1
火车站	-1
为了	5.14
不	4.4
给	5.34
老家	6.36
的	5.1
人	5.3
带来	-1
麻烦	3.48
也	5.2
为了	5.14
找个	-1
安全	6.34
的	5.1
避难所	-1
他	5.06
乘着	-1
继续	5.36
南下	5.22
的	5.1
火车	4.94
再次	4.92
回返	-1
贵州	5.1
在	5.02
这个	5.02
看似	-1
危险	2.96
实则	-1
安	5.88
全	5.38
的	5.1
地方	5.18
开始	5.26
了	5.08
自己	5.28
的	5.1
后半生	-1
在	5.02
喀斯特地貌	-1
的	5.1
山区	4.92
人们	5.28
都	4.84
知道	5.38
那句	-1
顺口溜	-1
天无	-1
三日	-1
