邂逅	-1
松下幸之助	-1
前言	-1
提起	5.4
松下幸之助	-1
可能	5.2
很多	5.46
人	5.3
不	4.4
认识	5.36
但是	4.56
提到	-1
松下电器	-1
恐怕	3.64
无人不知	-1
无人不晓	-1
它	5.16
和	5.46
东芝	-1
三洋	-1
日立	-1
索尼	-1
等	4.72
在	5.02
中国	6.06
家喻户晓	-1
松下电器	-1
能够	5.44
誉满全球	-1
与其	5.04
创始人	-1
松下幸之助	-1
密不可分	-1
他	5.06
的	5.1
经营	5.32
管理	5.3
经验	6.1
享誉	-1
全球	5.46
令人	-1
高山仰止	-1
并	5.04
被	4.5
人们	5.28
学习	5.86
和	5.46
借鉴	5.46
他	5.06
被	4.5
称为	-1
日本	4.68
的	5.1
经营	5.32
之神	-1
驰骋	-1
商海	-1
的	5.1
阿修罗	-1
松下幸之助	-1
100	-1
日元	-1
起家	-1
努力奋斗	-1
最终	5.4
使	4.9
自己	5.28
的	5.1
企业	5.24
成为	5.42
了	5.08
国际	5.54
知名品牌	-1
这	5.14
其中	4.76
的	5.1
飞跃	6.0
靠	4.78
的	5.1
是	5.42
什么	5.04
呢	4.92
自来水	-1
哲学	5.48
堤坝	-1
式	5.08
经营	5.32
非	4.66
100	-1
即	4.96
0	-1
的	5.1
质量	5.5
理念	5.5
玻璃	5.14
式	5.08
经营	5.32
事业部	-1
制度	4.96
等等	-1
不断	5.0
被	4.5
人们	5.28
前仆后继	-1
地	5.16
追随	5.4
和	5.46
实践	5.54
此刻	5.34
我们	5.96
纵览	-1
松下幸之助	-1
的	5.1
一生	5.66
和	5.46
事业	5.74
可以	5.58
发现	5.9
这是	-1
一种	-1
对	6.14
真	5.94
善	6.52
美的	-1
不断	5.0
追求	5.98
是	5.42
一种	-1
达	5.42
则	4.8
兼济	-1
天下	5.52
的	5.1
东方	5.66
儒家	5.48
风尚	-1
这	5.14
其中	4.76
又	4.98
折射	-1
着	4.88
西方	5.26
管理	5.3
思想	5.62
的	5.1
精髓	-1
规模	5.22
效应	5.26
以人为本	-1
用户至上	-1
为	5.16
客户	5.42
创造	6.42
价值	5.86
等	4.72
从	5.16
幼年	-1
的	5.1
富裕	6.78
生活	5.58
到	5.3
父亲	6.4
投机	4.6
生意	5.5
的	5.1
失败	2.8
家境	-1
的	5.1
落魄	2.8
松下幸之助	-1
经历	5.3
了	5.08
从	5.16
无忧无虑	6.550000000000001
到	5.3
家徒四壁	-1
的	5.1
童年	6.7
此后	4.9
在	5.02
父亲	6.4
要求	4.9
下	4.6
刚刚	4.98
9	-1
岁	5.44
的	5.1
松下幸之助	-1
到	5.3
大阪	-1
当学徒	-1
开始	5.26
了	5.08
少小离家	-1
和	5.46
日夜	5.0
劳作	-1
的	5.1
征程	-1
