盛田昭	-1
夫	5.34
传奇	5.94
第一章	-1
豪门	-1
里	5.18
走	5.3
出来	5.18
的	5.1
电器	5.26
巨头	-1
盛田	-1
家族	5.42
是	5.42
一个	5.1
有着	5.04
多年	5.08
历史	5.34
的	5.1
酿酒	-1
世家	-1
从	5.16
这个	5.02
家族	5.42
走	5.3
出来	5.18
的	5.1
人	5.3
他们	5.12
的	5.1
血管	4.92
里	5.18
都	4.84
流淌	-1
着	4.88
盛田	-1
精神	5.86
他们	5.12
喜欢	7.02
冒险	5.2
勇于	6.26
开拓进取	-1
更	5.34
富有	6.88
创新	6.88
精神	5.86
当	5.0
这个	5.02
家族	5.42
延续	5.28
到	5.3
第十五	-1
代时	-1
它	5.16
的	5.1
继承人	5.3
盛田昭	-1
夫	5.34
更是	-1
将	5.36
这个	5.02
原本	5.0
显赫	6.640000000000001
的	5.1
家族	5.42
推到	-1
了	5.08
顶峰	6.4
让	5.36
它	5.16
享誉	-1
世界	5.78
1	-1
酿酒	-1
世家	-1
酒	5.06
是	5.42
一种	-1
特殊	5.32
的	5.1
文化	5.92
载体	4.9
在	5.02
人类	5.66
相互	5.28
交往	5.48
的	5.1
历史	5.34
中	4.98
占据	4.42
了	5.08
独特	5.92
的	5.1
地位	5.08
如今	5.22
酒	5.06
文化	5.92
已经	5.18
渗透到	-1
人类	5.66
社会	5.0
生活	5.58
中	4.98
的	5.1
各个领域	-1
对	6.14
文学艺术	-1
医疗卫生	-1
工农业	-1
生产	5.16
政治经济	-1
各	5.24
方面	5.1
都	4.84
有着	5.04
巨大	5.36
影响	4.98
和	5.46
作用	5.4
不同	5.22
的	5.1
国家	5.34
有	5.36
不同	5.22
的	5.1
酒	5.06
文化	5.92
在	5.02
日本	4.68
酒	5.06
不单单是	-1
饮料	5.38
它	5.16
也	5.2
被	4.5
视为	-1
日本	4.68
文化	5.92
的	5.1
一种	-1
象征	5.58
在	5.02
许多	5.36
宗教仪式	-1
上	5.58
酒都	-1
是	5.42
必不可少	-1
的	5.1
盛田	-1
家族	5.42
是	5.42
日本	4.68
的	5.1
一个	5.1
历史悠久	-1
颇	5.0
有名气	-1
的	5.1
酿酒	-1
世家	-1
这个	5.02
家族	5.42
已经	5.18
有	5.36
300	-1
多年	5.08
的	5.1
酿酒	-1
历史	5.34
了	5.08
在	5.02
日本	4.68
是	5.42
一个	5.1
相当	5.4
显赫	6.1899999999999995
的	5.1
家族	5.42
盛田昭	-1
夫	5.34
这位	-1
从	5.16
豪门	-1
里	5.18
走	5.3
出来	5.18
的	5.1
商界	5.12
骄子	-1
他	5.06
是	5.42
如何	5.28
抛弃	3.0
祖业	-1
继而	-1
成为	5.42
一位	-1
电器	5.26
巨头	-1
还	5.16
得	5.44
让	5.36
我们	5.96
从	5.16
他	5.06
的	5.1
家族	5.42
说起	-1
在	5.02
日本	4.68
的	5.1
知多	-1
半岛	5.14
中部	4.86
有个	-1
因	5.14
陶器	-1
而	5.18
闻名	6.24
的	5.1
常滑市	-1
这里	4.88
距	4.76
爱知县	-1
名古屋	-1
市	5.0
大约	4.98
有	5.36
3	-1
公里	5.08
从常滑	-1
市中心	-1
沿	5.08
伊势湾	-1
的	5.1
247	-1
号	5.22
国道	-1
南下	5.22
8	-1
公里	5.08
处	4.84
道路	4.96
突然	4.5
从	5.16
海岸线	-1
拐	-1
向	5.2
东边	-1
的	5.1
山脚	-1
沿着	-1
山脚	-1
进入	5.46
便会	-1
看见	5.32
一片	5.34
村落	5.34
这里	4.88
就是	4.98
常滑市	-1
的	5.1
小铃谷	-1
了	5.08
小铃谷	-1
虽然	4.66
离	4.18
名古屋	-1
市	5.0
很	5.14
近	5.22
却	4.68
依然	5.26
保留	5.34
着	4.88
日本	4.68
古朴	-1
的	5.1
景致	-1
一派	5.02
渔村	-1
风光	6.42
在	5.02
这个	5.02
朴素	5.72
的	5.1
渔村	-1
里	5.18
有	5.36
一家	5.56
名为	-1
清酒	-1
子日	-1
的	5.1
酿酒厂	-1
这家	-1
酿酒厂	-1
的	5.1
规模	5.22
很大	-1
几乎	4.8
占据	4.42
了	5.08
整个	5.38
小铃谷	-1
的	5.1
海岸线	-1
酒厂	-1
的	5.1
拥有者	-1
就是	4.98
当时	5.0
日本	4.68
国内	5.22
颇	5.0
有名气	-1
的	5.1
盛田	-1
家族	5.42
盛	5.92
田家	-1
从事	5.32
酿酒	-1
事业	5.74
已经	5.18
有	5.36
300	-1
多年	5.08
的	5.1
历史	5.34
了	5.08
据说	5.24
开始	5.26
于	5.14
江户	-1
初期	5.18
的	5.1
1665	-1
年	5.1
在	5.02
江户	-1
时期	5.28
小铃谷	-1
属于	5.32
尾张	-1
藩	-1
据	5.08
史料	5.14
记载	5.4
盛	5.92
田家	-1
在	5.02
尾	4.72
张藩	-1
成立	5.42
的	5.1
庆长	-1
年间	5.02
就	4.94
已经	5.18
是	5.42
拥有	6.12
30	-1
余石米	-1
的	5.1
富裕	6.78
农家	5.46
盛	5.92
田家	-1
酿造	-1
的	5.1
酒	5.06
名为	-1
子日松	-1
在	5.02
酒瓶	-1
的	5.1
标签	5.2
上	5.58
子日	-1
两个	-1
字	5.34
的	5.1
边上	-1
装饰	5.8
着	4.88
松树	-1
的	5.1
图案	5.42
在	5.02
日本	4.68
自古以来	-1
就	4.94
有	5.36
这样	4.94
的	5.1
风俗	5.44
每年	5.44
的	5.1
正月初一	-1
也	5.2
就是	4.98
所谓	4.92
的	5.1
子日	-1
里	5.18
人们	5.28
要	5.2
从	5.16
山野	-1
里	5.18
移来	-1
一棵	-1
小	4.6
松树	-1
栽种	-1
在	5.02
自家	5.36
的	5.1
庭院	-1
里	5.18
以	4.92
祈求	-1
长寿	-1
和	5.46
吉祥	6.42
盛	5.92
田家	-1
酿酒	-1
的	5.1
商标	5.26
就	4.94
来源于	-1
这个	5.02
表示	5.34
吉庆	-1
祥和	-1
的	5.1
古朴	-1
风俗	5.44
盛田	-1
酒业	-1
在	5.02
日本	4.68
很	5.14
有名气	-1
据说	5.24
盛田昭	-1
夫	5.34
的	5.1
高祖	-1
曾	4.8
在	5.02
1899	-1
年	5.1
的	5.1
巴黎	6.06
博览会	5.56
上	5.58
获得	6.0
过	5.04
一枚	-1
金牌	-1
这样	4.94
的	5.1
荣誉	6.88
在	5.02
当时	5.0
可是	4.94
非同凡响	-1
的	5.1
除了	4.74
酿酒	-1
盛	5.92
田家	-1
的	5.1
工厂	4.9
从	5.16
1708	-1
年	5.1
起	4.98
开始	5.26
生产	5.16
豆浆	-1
接着	5.12
从	5.16
1868	-1
年	5.1
起	4.98
又	4.98
开始	5.26
制作	5.2
酱油	-1
直到	5.12
今天	5.52
酒	5.06
豆浆	-1
酱油	-1
一直	5.48
是	5.42
盛田	-1
株式会社	-1
的	5.1
主要	5.38
产品	5.3
盛	5.92
田家	-1
不但	5.12
经营	5.32
的	5.1
产品	5.3
多种多样	-1
而且	5.08
在	5.02
明治维新	-1
前	5.24
的	5.1
200	-1
多	5.66
年间	5.02
家族	5.42
的	5.1
继承人	5.3
一直	5.48
担任	5.8
小铃谷	-1
村	5.14
的	5.1
村长	-1
是	5.42
当地	5.26
响当当	-1
的	5.1
头面人物	-1
多年	5.08
来	5.26
盛田	-1
家族	5.42
一直	5.48
延续	5.28
着	4.88
一种	-1
宝贵	6.66
的	5.1
精神	5.86
创新	6.88
历代	-1
盛	5.92
田家	-1
的	5.1
继承人	5.3
都	4.84
不	4.4
例外	4.98
他们	5.12
每个	-1
人	5.3
都	4.84
试图	4.86
在	5.02
自己	5.28
经营	5.32
家族企业	-1
期间	5.18
能为	-1
家族	5.42
创造	6.42
出新	-1
的	5.1
经营	5.32
方法	5.46
或是	-1
开拓	5.98
新	5.94
的	5.1
经营	5.32
领域	5.08
盛	5.92
田家	-1
的	5.1
继承人	5.3
代代	-1
取名为	-1
久	5.06
左卫门	-1
到	5.3
了	5.08
第十一	-1
代久	-1
左卫门	-1
也	5.2
就是	4.98
盛田昭	-1
夫	5.34
的	5.1
高祖父	-1
执掌	-1
盛田	-1
家族	5.42
的	5.1
时候	5.0
他	5.06
大胆	5.74
引进	5.38
了	5.08
葡萄酒	6.38
酿造	-1
工艺	5.48
这	5.14
在	5.02
当时	5.0
的	5.1
日本	4.68
是	5.42
名副其实	-1
的	5.1
新	5.94
事物	5.36
据说	5.24
小铃谷	-1
的	5.1
小	4.6
渔港	-1
就	4.94
在	5.02
当时	5.0
为了	5.14
运送	5.06
盛	5.92
田家	-1
酿造	-1
的	5.1
葡萄酒	6.38
而	5.18
设立	5.14
了	5.08
码头	5.06
可惜	3.62
好景不长	-1
就	4.94
在	5.02
盛田昭	-1
夫	5.34
的	5.1
高祖父	-1
踌躇满志	-1
的	5.1
时候	5.0
葡萄园	-1
开始	5.26
遭到	-1
一连串	5.28
虫害	-1
的	5.1
侵袭	3.62
先是	5.12
面粉	-1
霉菌	-1
接着	5.12
是	5.42
葡萄	5.86
虫	4.12
盛田昭	-1
夫	5.34
的	5.1
高祖父	-1
想尽	-1
了	5.08
一切办法	-1
都	4.84
无法	4.02
制止	4.5
虫害	-1
的	5.1
蔓延	4.02
整个	5.38
葡萄园	-1
被迫	-1
毁掉	3.62
不久	5.04
后	5.0
这位	-1
第十一	-1
代久	-1
左卫门	-1
无奈	3.5
将	5.36
葡萄园	-1
所在	4.96
土地	5.22
出售	5.12
用来	-1
偿还债务	-1
尝试	5.76
酿制	-1
葡萄酒	6.38
的	5.1
失败	2.8
遮掩	-1
不了	4.3
这位	-1
盛田	-1
家族	5.42
第十一	-1
代	5.12
经营者	-1
勇于创新	-1
开拓进取	-1
的	5.1
优秀品质	-1
在	5.02
他	5.06
经营	5.32
期间	5.18
盛	5.92
田家	-1
出产	-1
的	5.1
黄酱	-1
酱油	-1
清酒	-1
都	4.84
在	5.02
展览会	-1
上	5.58
崭露头角	-1
连	5.16
盛田昭	-1
夫	5.34
日后	5.08
提起	5.4
他	5.06
的	5.1
这位	-1
高祖父	-1
时	5.04
都	4.84
不得不	-1
佩服	-1
地说	-1
我	5.58
的	5.1
这位	-1
祖先	5.56
不仅	5.34
喜欢	7.02
尝试	5.76
新鲜	6.3
事物	5.36
就是	4.98
失败	2.8
了	5.08
也	5.2
有	5.36
不屈不挠	6.390000000000001
的	5.1
勇气	6.48
和	5.46
力量	5.84
继续	5.36
尝试	5.76
乐观	7.12
坚韧	6.76
不屈不挠	6.58
是	5.42
盛田	-1
家族	5.42
的	5.1
特性	5.62
父亲	6.4
认为	5.1
我	5.58
也	5.2
具备	5.46
这种	-1
特征	5.46
这使	-1
我	5.58
很	5.14
高兴	7.38
直至	5.18
今天	5.52
盛田昭	-1
夫	5.34
高祖父	-1
的	5.1
铜像	-1
依然	5.26
矗立	-1
在	5.02
小铃谷	-1
村落	5.34
的	5.1
国道	-1
和	5.46
海岸	5.34
道路	4.96
的	5.1
岔道	-1
处	4.84
的	5.1
一座	4.88
小小的	-1
庙宇	-1
里	5.18
人们	5.28
不	4.4
愿意	6.12
忘记	4.26
这位	-1
极富	-1
进取心	6.5
的	5.1
老人	5.1
在	5.02
创新	6.88
方面	5.1
后来	4.9
的	5.1
盛田昭	-1
夫	5.34
更是	-1
后来居上	-1
他	5.06
完完全全	-1
地	5.16
继承	5.7
了	5.08
祖先	5.56
的	5.1
这种	-1
优秀	7.04
的	5.1
品质	5.82
创新	6.88
几乎	4.8
可以	5.58
被	4.5
称为	-1
是	5.42
索尼	-1
的	5.1
灵魂	5.14
这	5.14
与	4.86
盛田昭	-1
夫	5.34
的	5.1
性格	5.44
是	5.42
分不开	-1
的	5.1
盛	5.92
田家	-1
的	5.1
人	5.3
不但	5.12
勇于创新	-1
很	5.14
有	5.36
经商	5.62
的	5.1
头脑	5.58
而且	5.08
还	5.16
具备	5.46
相当	5.4
的	5.1
美学	5.9
素养	5.98
不少	-1
盛	5.92
田家	-1
的	5.1
人	5.3
都	4.84
对	6.14
文学	5.86
艺术	6.22
音乐	6.22
很感兴趣	-1
也	5.2
相当	5.4
了解	5.28
盛田昭	-1
夫	5.34
的	5.1
曾祖父	-1
和	5.46
祖父	5.64
就是	4.98
当时	5.0
热爱	6.24
艺术	6.22
的	5.1
风雅	-1
之士	-1
他们	5.12
喜欢	7.02
收藏	5.94
日本	4.68
和	5.46
中国	6.06
的	5.1
艺术品	5.96
同时	5.34
还	5.16
将	5.36
大部分	-1
的	5.1
时间	5.32
用	5.1
在	5.02
了	5.08
慈善事业	-1
上	5.58
只要	5.16
小铃谷	-1
的	5.1
村民	5.06
有	5.36
事情	5.08
