20		 0.036969
2017		 0.046436
一位		 0.036396
一年		 0.036396
一种		 0.063135
万科		 0.561243
上海		 0.033683
世界		 0.040950
两个		 0.040219
中国		 0.165637
产业化		 0.101209
企业		 0.108956
企业家		 0.076505
传统		 0.032906
住宅		 0.096573
公司		 0.093600
公益		 0.050407
创业		 0.034167
剑桥		 0.117100
参加		 0.040950
发展		 0.040950
发现		 0.054112
员工		 0.042338
哈佛		 0.177804
商人		 0.036207
地方		 0.030453
城市		 0.034910
基金会		 0.033266
墓园		 0.071842
墓地		 0.039115
外经委		 0.034471
大学		 0.038478
姥姥		 0.033104
学习		 0.075319
学校		 0.048957
安排		 0.033196
宗教		 0.044388
实际上		 0.041496
工作		 0.044566
希望		 0.032906
建筑		 0.070670
影响		 0.045337
态度		 0.034369
情况		 0.030453
意识		 0.034910
感觉		 0.044566
成功		 0.030712
房地产		 0.032538
房地产业		 0.040483
捐款		 0.034703
攀登		 0.051019
教堂		 0.047420
教授		 0.044864
文化		 0.065639
无氧		 0.053443
日本		 0.125527
时间		 0.044606
机会		 0.034369
植物		 0.076529
死亡		 0.039205
母亲		 0.038497
气候变化		 0.056631
没想到		 0.030523
海拔		 0.056904
深圳		 0.108947
滑翔伞		 0.041381
父亲		 0.033683
特别		 0.033424
状态		 0.032906
犹太人		 0.083460
犹太教		 0.035921
环保		 0.064382
珠峰		 0.121280
生活		 0.064621
登山		 0.149252
登珠峰		 0.049339
登顶		 0.070392
盲童		 0.036337
研究		 0.033637
社会		 0.084825
第一次		 0.061112
索尼		 0.061445
组织		 0.038756
经历		 0.054844
绿色		 0.036579
美国		 0.048262
联合国		 0.031754
营地		 0.059697
行贿		 0.114877
西方		 0.035367
西藏		 0.032246
训练		 0.057299
访学		 0.038598
赛艇		 0.132372
身体		 0.036789
过程		 0.040219
运动		 0.049773
选择		 0.043875
遵道		 0.035629
部队		 0.038271
阿拉善		 0.044139
雪山		 0.040533
项目		 0.044449
